ID,sound,recognition,imageability,representativeness,category,SCORING,duration_s,samples,duration_ms,duration_recognition,main_category
P0012,DogBarking_08_MONO.wav,1051.42,6,5,dogbarking,2,2.97138322,131038,2971.38322,1919.96322,natural
P0012,DogBarking_10_MONO.wav,1341.925,5,9,dogbarking,1,2.995396825,132097,2995.396825,1653.471825,natural
P0012,DogGrowling_02_MONO.wav,4147.81,1,5,doggrowling,1,2.596961451,114526,2596.961451,-1550.848549,natural
P0012,DogGrowling_03_MONO.wav,1784.305,2,3,doggrowling,1,3,132300,3000,1215.695,natural
P0012,DogGrowling_06_MONO.wav,2647.125,2,7,doggrowling,0,3,132300,3000,352.875,natural
P0012,DogGrowling_07_MONO.wav,1238.355,4,1,doggrowling,1,1.707959184,75321,1707.959184,469.6041837,natural
P0012,DogGrowling_10_MONO.wav,2116.7,6,9,doggrowling,1,3,132300,3000,883.3,natural
P0012,DogHowling_02new_MONO.wav,807.485,7,3,doghowling,2,2.999047619,132258,2999.047619,2191.562619,natural
P0012,DogHowling_04_MONO.wav,2422.2,6,7,doghowling,0,3,132300,3000,577.8,natural
P0012,DogHowling_05new_MONO.wav,1209.76,7,1,doghowling,2,1.77047619,78078,1770.47619,560.7161905,natural
P0012,DogHowling_09_MONO.wav,1151.575,5,9,doghowling,2,1.072222222,47285,1072.222222,-79.3527778,natural
P0012,DogHowling_10_MONO.wav,1426.94,1,5,doghowling,0,1.253877551,55296,1253.877551,-173.062449,natural
P0012,Drilling_01_MONO.wav,1188.825,5,1,drilling,0,3,132300,3000,1811.175,mechanical
P0012,Drilling_02_MONO.wav,1309.085,6,5,drilling,0,2.999727891,132288,2999.727891,1690.642891,mechanical
P0012,Drilling_07_MONO.wav,2559.205,7,7,drilling,1,2.993696145,132022,2993.696145,434.4911451,mechanical
P0012,Drilling_08_MONO.wav,1005.045,6,9,drilling,0,3,132300,3000,1994.955,mechanical
P0012,Drilling_09new_MONO.wav,1447.815,6,3,drilling,0,2.992721088,131979,2992.721088,1544.906088,mechanical
P0012,DrillingPneumatic_02new_MONO.wav,1195.685,6,1,drillingpneumatic,1,2.995736961,132112,2995.736961,1800.051961,mechanical
P0012,DrillingPneumatic_04new_MONO.wav,977.61,7,5,drillingpneumatic,1,3,132300,3000,2022.39,mechanical
P0012,DrillingPneumatic_05_MONO.wav,1322.37,7,7,drillingpneumatic,1,3,132300,3000,1677.63,mechanical
P0012,DrillingPneumatic_07_MONO.wav,1875.21,7,3,drillingpneumatic,1,3,132300,3000,1124.79,mechanical
P0012,DrillingPneumatic_10_MONO.wav,2650.86,3,9,drillingpneumatic,0,3,132300,3000,349.14,mechanical
P0012,Fire_01_MONO.wav,1243.45,6,1,fire,1,3,132300,3000,1756.55,natural
P0012,Fire_02_MONO.wav,1104.635,6,7,fire,2,3,132300,3000,1895.365,natural
P0012,Fire_03_MONO.wav,1631.095,2,9,fire,0,2.99707483,132171,2997.07483,1365.97983,natural
P0012,Fire_06_MONO.wav,953.48,7,3,fire,1,3,132300,3000,2046.52,natural
P0012,Fire_09_MONO.wav,950.08,7,5,fire,1,3,132300,3000,2049.92,natural
P0012,Footsteps_01_MONO.wav,2556.6,7,1,footsteps,2,3,132300,3000,443.4,human
P0012,Footsteps_02_MONO.wav,1978.17,4,5,footsteps,1,2.95861678,130475,2958.61678,980.44678,human
P0012,Footsteps_05_MONO.wav,1909.355,7,3,footsteps,2,2.999977324,132299,2999.977324,1090.622324,human
P0012,Footsteps_09_MONO.wav,1469.575,7,7,footsteps,1,2.932902494,129341,2932.902494,1463.327494,human
P0012,Footsteps_10_MONO.wav,1877.8,4,9,footsteps,1,1.822131519,80356,1822.131519,-55.66848074,human
P0012,Hammer_02_MONO.wav,1478.47,7,9,hammer,0,3,132300,3000,1521.53,mechanical
P0012,Hammer_03_MONO.wav,2183.125,7,1,hammer,0,2.996462585,132144,2996.462585,813.337585,mechanical
P0012,Hammer_06_MONO.wav,1054.09,7,5,hammer,0,2.909206349,128296,2909.206349,1855.116349,mechanical
P0012,Hammer_07_MONO.wav,1856.425,6,7,hammer,0,2.980929705,131459,2980.929705,1124.504705,mechanical
P0012,Hammer_09_MONO.wav,2123.87,2,3,hammer,0,2.992199546,131956,2992.199546,868.3295465,mechanical
P0012,Helicopter_02new_MONO.wav,1102.445,7,3,helicopter,2,2.993492063,132013,2993.492063,1891.047063,mechanical
P0012,Helicopter_03_MONO.wav,1163.715,6,1,helicopter,1,3,132300,3000,1836.285,mechanical
P0012,Helicopter_08_MONO.wav,1182.145,6,9,helicopter,1,3,132300,3000,1817.855,mechanical
P0012,Helicopter_09_MONO.wav,1975.02,5,5,helicopter,2,3,132300,3000,1024.98,mechanical
P0012,Helicopter_10new_MONO.wav,1667.54,7,7,helicopter,2,2.966303855,130814,2966.303855,1298.763855,mechanical
P0012,HorseGalloping_01_MONO.wav,1828.19,6,3,horsegalloping,2,2.830408163,124821,2830.408163,1002.218163,natural
P0012,HorseGalloping_03_MONO.wav,1377.54,7,9,horsegalloping,2,2.913537415,128487,2913.537415,1535.997415,natural
P0012,HorseGalloping_06_MONO.wav,1203.23,5,7,horsegalloping,2,2.982335601,131521,2982.335601,1779.105601,natural
P0012,HorseGalloping_08_MONO.wav,1153.64,4,1,horsegalloping,2,2.958684807,130478,2958.684807,1805.044807,natural
P0012,HorseGalloping_10_MONO.wav,1160.395,5,5,horsegalloping,2,2.999206349,132265,2999.206349,1838.811349,natural
P0012,HorseNeighing_03_MONO.wav,989.54,7,1,horseneighing,2,2.187029478,96448,2187.029478,1197.489478,natural
P0012,HorseNeighing_05_MONO.wav,1570.355,5,3,horseneighing,2,2.999274376,132268,2999.274376,1428.919376,natural
P0012,HorseNeighing_08_MONO.wav,1394.1,7,5,horseneighing,2,2.247052154,99095,2247.052154,852.9521542,natural
P0012,HorseNeighing_09new_MONO.wav,1404.63,3,7,horseneighing,2,1.724081633,76032,1724.081633,319.4516326,natural
P0012,HorseNeighing_10_MONO.wav,1759.13,6,9,horseneighing,2,2.73723356,120712,2737.23356,978.1035601,natural
P0012,HorseSnorting_02_MONO.wav,913.875,7,5,horsesnorting,1,0.722290249,31853,722.2902494,-191.5847506,natural
P0012,HorseSnorting_05_MONO.wav,1071.445,6,7,horsesnorting,0,2.967120181,130850,2967.120181,1895.675181,natural
P0012,HorseSnorting_06new_MONO.wav,1391.58,7,1,horsesnorting,1,2.345941043,103456,2345.941043,954.3610431,natural
P0012,HorseSnorting_07_MONO.wav,1055.04,4,9,horsesnorting,1,0.56399093,24872,563.9909297,-491.0490703,natural
P0012,HorseSnorting_10_MONO.wav,823.805,6,3,horsesnorting,1,0.809795918,35712,809.7959184,-14.00908163,natural
P0012,InsectBuzzing_01_MONO.wav,1181.41,6,9,insectbuzzing,1,2.8,123480,2800,1618.59,natural
P0012,InsectBuzzing_03_MONO.wav,1151.115,7,7,insectbuzzing,2,3,132300,3000,1848.885,natural
P0012,InsectBuzzing_06_MONO.wav,1745.52,5,3,insectbuzzing,1,2.730680272,120423,2730.680272,985.1602721,natural
P0012,InsectBuzzing_07_MONO.wav,1356.915,7,5,insectbuzzing,1,2.43723356,107482,2437.23356,1080.31856,natural
P0012,InsectBuzzing_09_MONO.wav,971.52,7,1,insectbuzzing,2,3,132300,3000,2028.48,natural
P0012,InsectsStridulation_05_MONO.wav,956.825,7,7,insectsstridulation,0,2.999931973,132297,2999.931973,2043.106973,natural
P0012,InsectsStridulation_07_MONO.wav,1419.145,5,9,insectsstridulation,2,2.999818594,132292,2999.818594,1580.673594,natural
P0012,InsectsStridulation_08_MONO.wav,1477.465,7,3,insectsstridulation,1,2.99984127,132293,2999.84127,1522.37627,natural
P0012,InsectsStridulation_09_MONO.wav,1851.155,7,5,insectsstridulation,1,2.999569161,132281,2999.569161,1148.414161,natural
P0012,InsectsStridulation_10_MONO.wav,1208.81,5,1,insectsstridulation,0,3,132300,3000,1791.19,natural
P0012,JetPassing_03_MONO.wav,2005.44,5,5,jetpassing,2,3,132300,3000,994.56,mechanical
P0012,JetPassing_04_MONO.wav,1534.36,7,3,jetpassing,1,3,132300,3000,1465.64,mechanical
P0012,JetPassing_06_MONO.wav,1453.19,6,9,jetpassing,1,3,132300,3000,1546.81,mechanical
P0012,JetPassing_07_MONO.wav,1336.455,7,7,jetpassing,2,3,132300,3000,1663.545,mechanical
P0012,JetPassing_09_MONO.wav,1252.145,7,1,jetpassing,1,3,132300,3000,1747.855,mechanical
P0012,LaughingAdultFemale_01_MONO.wav,1608,5,5,laughingfemale,2,3,132300,3000,1392,human
P0012,LaughingAdultFemale_02_MONO.wav,1639.88,6,3,laughingfemale,2,2.999387755,132273,2999.387755,1359.507755,human
P0012,LaughingAdultFemale_04new_MONO.wav,1490.58,3,1,laughingfemale,1,1.660634921,73234,1660.634921,170.0549207,human
P0012,LaughingAdultFemale_05_MONO.wav,1569.765,7,7,laughingfemale,2,1.1569161,51020,1156.9161,-412.8489002,human
P0012,LaughingAdultFemale_10_MONO.wav,1739.85,5,9,laughingfemale,2,3,132300,3000,1260.15,human
P0012,LaughingAdultMale_03_MONO.wav,1037.805,7,7,laughingmale,2,3,132300,3000,1962.195,human
P0012,LaughingAdultMale_04_MONO.wav,1536.245,6,5,laughingmale,2,3,132300,3000,1463.755,human
P0012,LaughingAdultMale_06_MONO.wav,855.74,5,3,laughingmale,2,1.860272109,82038,1860.272109,1004.532109,human
P0012,LaughingAdultMale_08_MONO.wav,1986.46,6,1,laughingmale,2,3,132300,3000,1013.54,human
P0012,LaughingAdultMale_09_MONO.wav,3184.7,7,9,laughingmale,0,3,132300,3000,-184.7,human
P0012,LaughingChild_02_MONO.wav,903.225,7,5,laughingchild,2,2.246530612,99072,2246.530612,1343.305612,human
P0012,LaughingChild_03_MONO.wav,809.01,6,3,laughingchild,1,1.788707483,78882,1788.707483,979.697483,human
P0012,LaughingChild_04rep_MONO.wav,1098.985,6,9,laughingchild,2,2.904648526,128095,2904.648526,1805.663526,human
P0012,LaughingChild_05_MONO.wav,1326.71,6,7,laughingchild,2,1.828571429,80640,1828.571429,501.8614286,human
P0012,LaughingChild_07_MONO.wav,978.905,7,1,laughingchild,2,2.207732426,97361,2207.732426,1228.827426,human
P0012,LaughingGroup_01_MONO.wav,913.7,5,5,laughinggroup,2,3,132300,3000,2086.3,human
P0012,LaughingGroup_04_MONO.wav,1509.515,7,7,laughinggroup,1,3,132300,3000,1490.485,human
P0012,LaughingGroup_05_MONO.wav,1480.165,6,9,laughinggroup,2,2.29877551,101376,2298.77551,818.6105102,human
P0028,CarStarting_04_MONO.wav,973.73,4,1,carstarting,0,3,132300,3000,2026.27,mechanical
P0012,LaughingGroup_09_MONO.wav,1108.56,7,3,laughinggroup,2,3,132300,3000,1891.44,human
P0012,Propeller_01_MONO.wav,989.1,4,7,propeller,1,3,132300,3000,2010.9,mechanical
P0012,Propeller_04new_MONO.wav,1134.565,6,3,propeller,1,2.995056689,132082,2995.056689,1860.491689,mechanical
P0012,Propeller_05_MONO.wav,1191.88,6,1,propeller,1,3,132300,3000,1808.12,mechanical
P0012,Propeller_07_MONO.wav,1732.23,5,9,propeller,1,3,132300,3000,1267.77,mechanical
P0012,Propeller_10_MONO.wav,2695.015,7,5,propeller,1,3,132300,3000,304.985,mechanical
P0012,Rain_01_MONO.wav,1107.14,5,3,rain,2,2.999614512,132283,2999.614512,1892.474512,natural
P0012,Rain_03_MONO.wav,1244.345,6,7,rain,2,3,132300,3000,1755.655,natural
P0012,Rain_05_MONO.wav,2183.55,6,5,rain,2,3,132300,3000,816.45,natural
P0012,Rain_08_MONO.wav,3558.11,4,9,rain,0,3,132300,3000,-558.11,natural
P0012,Rain_09_MONO.wav,959.9,6,1,rain,2,3,132300,3000,2040.1,natural
P0012,River_01_MONO.wav,827.175,7,5,river,1,3,132300,3000,2172.825,natural
P0029,CarStarting_04_MONO.wav,1210.88,3,1,carstarting,1,3,132300,3000,1789.12,mechanical
P0012,River_06_MONO.wav,988.59,7,9,river,1,3,132300,3000,2011.41,natural
P0012,River_07_MONO.wav,765.52,6,3,river,1,3,132300,3000,2234.48,natural
P0012,River_08_MONO.wav,802.585,6,7,river,1,3,132300,3000,2197.415,natural
P0012,Sawing_01_MONO.wav,1796.35,3,9,sawing,0,2.766235828,121991,2766.235828,969.8858277,mechanical
P0012,Sawing_03_MONO.wav,1283.735,7,5,sawing,2,2.999931973,132297,2999.931973,1716.196973,mechanical
P0012,Sawing_04_MONO.wav,1248.91,6,1,sawing,2,2.998956916,132254,2998.956916,1750.046916,mechanical
P0012,Sawing_07new_MONO.wav,1551.68,7,3,sawing,0,2.987188209,131735,2987.188209,1435.508209,mechanical
P0012,Sawing_10_MONO.wav,1394.205,6,7,sawing,2,2.998956916,132254,2998.956916,1604.751916,mechanical
P0012,SawingManual_02_MONO.wav,1446.68,6,5,sawingmanual,1,3,132300,3000,1553.32,mechanical
P0012,SawingManual_04_MONO.wav,1150.965,6,3,sawingmanual,2,3,132300,3000,1849.035,mechanical
P0012,SawingManual_05_MONO.wav,1466.665,7,7,sawingmanual,1,2.718072562,119867,2718.072562,1251.407562,mechanical
P0012,SawingManual_06_MONO.wav,1180.255,7,1,sawingmanual,1,3.000226757,132310,3000.226757,1819.971757,mechanical
P0012,SawingManual_07_MONO.wav,1299.525,6,9,sawingmanual,2,2.847755102,125586,2847.755102,1548.230102,mechanical
P0012,SeaWaves_02_MONO.wav,2876.79,4,5,seawaves,0,2.999863946,132294,2999.863946,123.0739456,natural
P0012,SeaWaves_04_MONO.wav,1864.84,5,3,seawaves,0,3,132300,3000,1135.16,natural
P0012,SeaWaves_07_MONO.wav,1736.2,4,7,seawaves,0,2.998911565,132252,2998.911565,1262.711565,natural
P0012,SeaWaves_08_MONO.wav,1481.715,7,1,seawaves,0,3,132300,3000,1518.285,natural
P0012,SeaWaves_10_MONO.wav,1775.31,6,9,seawaves,0,3,132300,3000,1224.69,natural
P0012,Sneezing_01_MONO.wav,1081.04,7,5,sneezing,2,1.356802721,59835,1356.802721,275.7627211,human
P0012,Sneezing_06_MONO.wav,1246.445,7,1,sneezing,2,2.670272109,117759,2670.272109,1423.827109,human
P0012,Sneezing_07_MONO.wav,1209.96,6,9,sneezing,2,1.293605442,57048,1293.605442,83.64544217,human
P0012,Sneezing_08_MONO.wav,1399.26,7,7,sneezing,2,1.102947846,48640,1102.947846,-296.3121542,human
P0012,Sneezing_10_MONO.wav,2092.875,6,3,sneezing,2,3,132300,3000,907.125,human
P0012,Snoring_02_MONO.wav,1449.025,5,5,snoring,2,2.996870748,132162,2996.870748,1547.845748,human
P0012,Snoring_03_MONO.wav,1313.405,6,7,snoring,2,2.128752834,93878,2128.752834,815.3478344,human
P0012,Snoring_04_MONO.wav,995.72,7,3,snoring,2,3,132300,3000,2004.28,human
P0012,Snoring_06_MONO.wav,2387.755,7,9,snoring,2,3,132300,3000,612.245,human
P0012,Snoring_07_MONO.wav,951.63,7,1,snoring,2,2.960045351,130538,2960.045351,2008.415351,human
P0012,ThroatClearing_01_MONO.wav,912.985,6,3,throatclearing,2,1.10877551,48897,1108.77551,195.7905102,human
P0012,ThroatClearing_02_MONO.wav,1044.755,6,7,throatclearing,2,0.951451247,41959,951.4512472,-93.30375282,human
P0012,ThroatClearing_07_MONO.wav,957.025,3,9,throatclearing,0,1.220090703,53806,1220.090703,263.0657029,human
P0012,ThroatClearing_09_MONO.wav,789.935,6,1,throatclearing,2,0.537913832,23722,537.9138322,-252.0211678,human
P0012,ThroatClearing_10_MONO.wav,888.485,7,5,throatclearing,2,0.738662132,32575,738.6621315,-149.8228685,human
P0012,Thunder_02_MONO.wav,2232.475,6,9,thunder,2,3,132300,3000,767.525,natural
P0012,Thunder_03_MONO.wav,2060.165,5,5,thunder,2,3,132300,3000,939.835,natural
P0012,Thunder_06_MONO.wav,1404.565,4,7,thunder,2,3,132300,3000,1595.435,natural
P0012,Thunder_08_MONO.wav,1938.47,6,1,thunder,0,2.999455782,130564,2999.455782,1060.985782,natural
P0012,Thunder_10_MONO.wav,1440.875,6,3,thunder,0,3,132300,3000,1559.125,natural
P0012,TrainBreaks_04new_MONO.wav,1192.555,7,1,trainbreaks,2,2.401655329,105913,2401.655329,1209.100329,mechanical
P0012,TrainBreaks_05_MONO.wav,1683.975,6,9,trainbreaks,2,3,132300,3000,1316.025,mechanical
P0012,TrainBreaks_07_MONO.wav,952.545,5,7,trainbreaks,2,3,132300,3000,2047.455,mechanical
P0012,TrainBreaks_09new_MONO.wav,1246.92,6,5,trainbreaks,1,2.922403628,128878,2922.403628,1675.483628,mechanical
P0012,TrainBreaks_10_MONO.wav,1082.53,5,3,trainbreaks,2,2.999773243,132290,2999.773243,1917.243243,mechanical
P0012,TrainSignal_04_MONO.wav,1109.67,6,5,trainsignal,2,3,132300,3000,1890.33,mechanical
P0012,TrainSignal_06_MONO.wav,1980.07,3,1,trainsignal,2,2.362403628,104182,2362.403628,382.3336281,mechanical
P0012,TrainSignal_08_MONO.wav,1092.85,7,9,trainsignal,1,1.306122449,57600,1306.122449,213.272449,mechanical
P0012,TrainSignal_09_MONO.wav,1046.255,4,7,trainsignal,2,1.384489796,61056,1384.489796,338.2347959,mechanical
P0012,TrainSignal_10_MONO.wav,1062.44,6,3,trainsignal,2,1.253877551,55296,1253.877551,191.437551,mechanical
P0012,TrainWagons_01_MONO.wav,2169.935,5,9,trainwagons,1,2.99984127,132293,2999.84127,829.9062698,mechanical
P0012,TrainWagons_02new_MONO.wav,1467.795,4,5,trainwagons,1,2.95154195,130163,2951.54195,1483.74695,mechanical
P0012,TrainWagons_05_MONO.wav,1580.7,7,7,trainwagons,1,3,132300,3000,1419.3,mechanical
P0012,TrainWagons_09new_MONO.wav,2131.875,5,3,trainwagons,0,2.939659864,129639,2939.659864,807.784864,mechanical
P0012,TrainWagons_10_MONO.wav,1119.195,6,1,trainwagons,1,3,132300,3000,1880.805,mechanical
P0012,Waterfall_01_MONO.wav,1377.2,6,5,waterfall,0,3,132300,3000,1622.8,natural
P0012,Waterfall_02_MONO.wav,1478.955,1,9,waterfall,2,2.916825397,128632,2916.825397,1437.870397,natural
P0012,Waterfall_05_MONO.wav,831.955,7,1,waterfall,1,3,132300,3000,2168.045,natural
P0012,Waterfall_07_MONO.wav,990.2,7,3,waterfall,0,3,132300,3000,2009.8,natural
P0012,Waterfall_08_MONO.wav,1047.055,6,7,waterfall,0,2.924217687,128958,2924.217687,1877.162687,natural
P0012,Wind_02_MONO.wav,1467.225,7,1,wind,2,3,132300,3000,1532.775,natural
P0012,Wind_03new_MONO.wav,2066.78,6,9,wind,0,3,132300,3000,933.22,natural
P0012,Wind_05_MONO.wav,1463.62,7,5,wind,2,3,132300,3000,1536.38,natural
P0012,Wind_08new_MONO.wav,1317.575,6,3,wind,2,3,132300,3000,1682.425,natural
P0012,Wind_09_MONO.wav,1650.13,6,7,wind,0,3,132300,3000,1349.87,natural
P0013,BirdsFlyingOff_01_MONO.wav,1501.935,6,3,birdsflyingoff,2,2.858843537,126075,2858.843537,1356.908537,natural
P0013,BirdsFlyingOff_02_MONO.wav,1715.78,2,7,birdsflyingoff,0,3,132300,3000,1284.22,natural
P0013,BirdsFlyingOff_06_MONO.wav,1395.145,3,5,birdsflyingoff,1,2.590136054,114225,2590.136054,1194.991054,natural
P0013,BirdsFlyingOff_07_MONO.wav,1524.37,6,1,birdsflyingoff,2,2.857188209,126002,2857.188209,1332.818209,natural
P0013,BirdsFlyingOff_09_MONO.wav,2715.885,4,9,birdsflyingoff,0,2.651791383,116944,2651.791383,-64.09361676,natural
P0013,BirdSong_02_MONO.wav,877.79,6,9,birdsong,2,3,132300,3000,2122.21,natural
P0013,BirdSong_04_MONO.wav,1861.975,6,5,birdsong,2,3,132299,2999.977324,1138.002324,natural
P0013,BirdSong_05_MONO.wav,1340.03,6,7,birdsong,2,2.999569161,132281,2999.569161,1659.539161,natural
P0013,BirdSong_07_MONO.wav,1398.725,6,3,birdsong,2,2.999637188,132284,2999.637188,1600.912188,natural
P0030,CarStarting_04_MONO.wav,1559.855,5,1,carstarting,1,3,132300,3000,1440.145,mechanical
P0013,BirdSquawk_01_MONO.wav,1766,5,1,birdsquawk,2,2.502721088,110370,2502.721088,736.7210884,natural
P0013,BirdSquawk_04new_MONO.wav,1536.6,2,7,birdsquawk,0,2.986689342,131713,2986.689342,1450.089342,natural
P0013,BirdSquawk_05_MONO.wav,3263.45,5,5,birdsquawk,2,2.762403628,121822,2762.403628,-501.0463719,natural
P0013,BirdSquawk_07new_MONO.wav,1941.48,6,3,birdsquawk,2,0.74399093,32810,743.9909297,-1197.48907,natural
P0013,BirdSquawk_08_MONO.wav,1150.135,3,9,birdsquawk,2,2.999637188,132284,2999.637188,1849.502188,natural
P0013,CarHorn_02_MONO.wav,839.01,7,3,carhorn,2,2.862721088,126246,2862.721088,2023.711088,mechanical
P0013,CarHorn_07_MONO.wav,769.58,6,9,carhorn,2,0.710045351,31313,710.0453515,-59.53464855,mechanical
P0013,CarHorn_08_MONO.wav,714.785,7,5,carhorn,2,3,132300,3000,2285.215,mechanical
P0013,CarHorn_09_MONO.wav,793.08,6,7,carhorn,2,3,132300,3000,2206.92,mechanical
P0013,CarHorn_10_MONO.wav,1136.1,7,1,carhorn,2,2.533877551,111744,2533.877551,1397.777551,mechanical
P0013,CarSkidding_02_MONO.wav,1259.61,6,3,carskidding,1,2.934897959,129429,2934.897959,1675.287959,mechanical
P0013,CarSkidding_03_MONO.wav,2395.355,5,7,carskidding,1,2.934897959,129429,2934.897959,539.5429592,mechanical
P0013,CarSkidding_04_MONO.wav,1187.025,5,9,carskidding,0,3,132300,3000,1812.975,mechanical
P0013,CarSkidding_08_MONO.wav,1625.82,6,1,carskidding,1,2.972222222,131075,2972.222222,1346.402222,mechanical
P0013,CarSkidding_09_MONO.wav,1015.935,4,5,carskidding,1,2.865804989,126382,2865.804989,1849.869989,mechanical
P0013,CarStarting_02_MONO.wav,1454.73,5,9,carstarting,2,2.766235828,121991,2766.235828,1311.505828,mechanical
P0032,CarStarting_04_MONO.wav,958.24,2,1,carstarting,1,3,132300,3000,2041.76,mechanical
P0013,CarStarting_05_MONO.wav,2909.65,5,5,carstarting,2,3,132300,3000,90.35000001,mechanical
P0013,CarStarting_08_MONO.wav,1414.82,6,7,carstarting,1,2.508707483,110634,2508.707483,1093.887483,mechanical
P0013,CarStarting_09_MONO.wav,1233.05,4,3,carstarting,2,2.387800454,105302,2387.800454,1154.750454,mechanical
P0013,CatHissing_02_MONO.wav,1479.27,4,1,cathissing,0,1.120680272,49422,1120.680272,-358.5897279,natural
P0013,CatHissing_03_MONO.wav,1474.545,5,7,cathissing,0,1.513922902,66764,1513.922902,39.37790249,natural
P0013,CatHissing_04_MONO.wav,1185.34,5,5,cathissing,0,0.638548753,28160,638.5487528,-546.7912472,natural
P0013,CatHissing_05_MONO.wav,1348.205,4,9,cathissing,0,0.882358277,38912,882.3582766,-465.8467234,natural
P0013,CatHissing_07_MONO.wav,1298.215,4,3,cathissing,0,2.115918367,93312,2115.918367,817.7033674,natural
P0013,CatMeowing_06_MONO.wav,2101.935,6,3,catmeowing,2,1.544512472,68113,1544.512472,-557.4225283,natural
P0013,CatMeowing_07_MONO.wav,1232.98,7,1,catmeowing,2,1.384489796,61056,1384.489796,151.5097959,natural
P0013,CatMeowing_08_MONO.wav,1790,6,9,catmeowing,1,2.3,101430,2300,510,natural
P0013,CatMeowing_09_MONO.wav,860.23,6,5,catmeowing,2,1.359705215,59963,1359.705215,499.4752154,natural
P0013,CatMeowing_10_MONO.wav,1998.635,6,7,catmeowing,1,1.032380952,45528,1032.380952,-966.2540476,natural
P0013,CatPurring_01_MONO.wav,4228.29,4,7,catpurring,1,2.99723356,132178,2997.23356,-1231.05644,natural
P0013,CatPurring_03_MONO.wav,1988.845,3,1,catpurring,0,2.999478458,132277,2999.478458,1010.633458,natural
P0013,CatPurring_04_MONO.wav,2225.25,6,5,catpurring,1,3,132300,3000,774.75,natural
P0013,CatPurring_06_MONO.wav,4441.97,4,3,catpurring,0,3,132300,3000,-1441.97,natural
P0013,CatPurring_08_MONO.wav,3926.405,2,9,catpurring,1,2.999569161,132281,2999.569161,-926.835839,natural
P0013,ChildrenPlaying_03_MONO.wav,1937.315,6,1,childrenplaying,2,3,132300,3000,1062.685,human
P0013,ChildrenPlaying_06_MONO.wav,1770.755,6,9,childrenplaying,2,3,132300,3000,1229.245,human
P0013,ChildrenPlaying_07_MONO.wav,1912.725,5,5,childrenplaying,1,3,132300,3000,1087.275,human
P0013,ChildrenPlaying_08_MONO.wav,2848.575,6,7,childrenplaying,2,3,132300,3000,151.425,human
P0013,ChildrenPlaying_10_MONO.wav,1401.315,6,3,childrenplaying,2,3,132300,3000,1598.685,human
P0013,CocktailParty_01_MONO.wav,2632.78,6,1,cocktailparty,2,3,132300,3000,367.22,human
P0013,CocktailParty_02_MONO.wav,1019.125,6,3,cocktailparty,2,3,132300,3000,1980.875,human
P0013,CocktailParty_04_MONO.wav,965.015,6,5,cocktailparty,2,2.999795918,132291,2999.795918,2034.780918,human
P0013,CocktailParty_08_MONO.wav,1399.975,5,9,cocktailparty,2,3,132300,3000,1600.025,human
P0013,CocktailParty_10new_MONO.wav,1902.555,5,7,cocktailparty,2,2.989070295,131818,2989.070295,1086.515295,human
P0013,CoughingAdultFemale_01_MONO.wav,676.38,6,3,coughingadultfemale,1,1.331995465,58741,1331.995465,655.6154648,human
P0013,CoughingAdultFemale_03_MONO.wav,626.6,6,5,coughingadultfemale,2,0.741337868,32693,741.3378685,114.7378685,human
P0013,CoughingAdultFemale_05nc_MONO.wav,701.43,6,1,coughingadultfemale,2,1.248004535,55037,1248.004535,546.5745351,human
P0013,CoughingAdultFemale_06_MONO.wav,795.29,6,9,coughingadultfemale,2,0.809795918,35712,809.7959184,14.50591839,human
P0013,CoughingAdultFemale_07_MONO.wav,1214.65,7,7,coughingadultfemale,1,0.751746032,33152,751.7460317,-462.9039682,human
P0013,CoughingAdultMale_01_MONO.wav,1408.41,6,5,coughingadultmale,2,1.81446712,80018,1814.46712,406.0571202,human
P0013,CoughingAdultMale_03_MONO.wav,1245.01,6,9,coughingadultmale,2,1.029206349,45388,1029.206349,-215.8036508,human
P0013,CoughingAdultMale_04_MONO.wav,1112.375,6,3,coughingadultmale,1,1.057142857,46620,1057.142857,-55.23214285,human
P0013,CoughingAdultMale_06_MONO.wav,714.76,7,7,coughingadultmale,2,2.140657596,94403,2140.657596,1425.897596,human
P0013,CoughingAdultMale_10_MONO.wav,766.35,7,1,coughingadultmale,2,1.014671202,44747,1014.671202,248.3212018,human
P0013,CowMoo_02_MONO.wav,862.645,3,7,cowmoo,0,2.029342404,89494,2029.342404,1166.697404,natural
P0013,CowMoo_04_MONO.wav,1008.15,6,1,cowmoo,2,1.893333333,83496,1893.333333,885.1833333,natural
P0013,CowMoo_07new_MONO.wav,1058.17,7,3,cowmoo,2,2.52,111132,2520,1461.83,natural
P0013,CowMoo_09nc_MONO.wav,836.155,7,5,cowmoo,2,1.494013605,65886,1494.013605,657.8586054,natural
P0013,CowMoo_10_MONO.wav,1618.32,7,9,cowmoo,2,2.194285714,96768,2194.285714,575.9657143,natural
P0013,CrowdApplause_02_MONO.wav,1098.985,6,5,crowdapplause,2,2.999727891,132288,2999.727891,1900.742891,human
P0013,CrowdApplause_05_MONO.wav,934.81,7,3,crowdapplause,2,2.796575964,123329,2796.575964,1861.765964,human
P0013,CrowdApplause_06_MONO.wav,1228.875,6,1,crowdapplause,1,2.999614512,132283,2999.614512,1770.739512,human
P0013,CrowdApplause_07_MONO.wav,1681.855,7,7,crowdapplause,2,3,132300,3000,1318.145,human
